feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target
1.4708480797171202,-0.3604500349721058,-0.591601788478004,-0.728227934075907,0.9416897883522466,1.065963719731826,0.01783225452975753,-0.596183868845102,1.840712330849497,-1.4970928966436117,-1.202671507771992,-0.6039675144875425,2.8992558245414797,0.03756685870725232,-1.2495228835952368,0.2579626921992146,0.41662771515222263,1.4082084326957716,-1.838040660792271,-0.8331415233289663,1
4.513369096850683,-2.2271030357520765,-1.1407474161824607,2.018262584731395,-2.2383576851761915,-0.49736953314026283,0.7145497614635058,0.9388833153720996,-2.3951693175130337,0.15983675761088956,0.13394188295201317,1.4614990827553758,3.954171247752467,0.3090544381042879,0.5381840760606269,-7.157864698637344,-4.53221590306436,-0.08179955347087065,-9.32536185307987,0.574386351133876,1
-2.3556434235645876,2.218601462118448,-1.6032692503126351,0.8733937439215353,0.40148310163780543,0.7172635437832151,-0.8593992108172007,-1.0421902149213798,-2.1759651635015973,0.9802308398956829,1.4985463606698537,0.5444338239034117,-2.4662579537560165,-0.47025571626635737,0.07301843867875613,-2.2035313023963923,-2.2992625816341477,-1.742760937584253,-0.27157945768521913,-0.35928530430641653,0
-1.5961984381371241,-0.8574272400027705,1.7724336563499823,-0.6393612815270262,1.4194090709509923,-0.43852450560498196,0.28194887380905115,2.3451447234710336,1.0062296174473873,0.3891351807136445,0.238566126142076,-1.0250508969745709,-2.422974575925319,1.5798069574015499,-0.30071336372092894,4.26712005055261,2.8937751374064606,1.2366972773578149,6.034785453185585,-0.045710754645827495,0
2.8400489223571164,-2.4896002093666216,-0.8449020821702086,-1.5943617944420723,-4.688516860013303,0.45963731807481595,0.9136072175680342,-1.143504812546336,1.2639372826816937,-2.0409277704847444,0.6756644532569765,4.176423682994823,1.3417423270599946,0.1335654155359782,1.7438193310994725,1.5311883051385262,2.2698079978592083,0.05348895364493855,-3.151109495759724,1.6037018554669304,0
1.5805870754086482,0.43576835822717763,0.1840960479386764,-2.4071140619434392,-3.6353294926850723,-0.5927992331786469,-0.023393960243946223,-2.167271609528518,2.0169566462332233,-1.7056691667740158,-1.1013266287697099,-3.2688300227665037,2.7735566480245173,-2.382762352073065,2.712425693014858,5.901930997231913,0.09122446799216166,-0.11674086645336967,-1.1300364066956607,-0.48016958420723416,0
2.019605517311481,-3.9261910127936313,-3.545441961439047,-0.3930299571437278,1.1114320544978755,-0.09427271723096599,0.18146106348063867,-0.10164087439060698,-4.912844527884812,-1.8108071286290333,0.039569724133648135,-0.3151095819950902,-9.946681004577195,-1.3135277983539944,1.1654448173413745,8.87209637957218,6.3902533300564865,-3.850770458644704,-1.7445995625031558,-0.1439999777016611,0
0.9361688824550158,0.401295047261204,1.709292218851028,1.0508259132781959,-1.6447531051031261,1.5301856237965608,-0.6421271738316033,-0.06769559501269273,-0.6854015595354916,0.04367034558241434,0.4021978249123513,-0.7786012488484919,1.7410812918289207,-2.0265777765994355,1.8232217637194612,-0.9504233532317288,-0.3423473503005896,-0.4480393645606725,-0.5265758114826407,-0.3146014474420489,0
1.3233448425509255,1.016132059267452,1.8063131759325213,1.2036805423468955,-0.22040674310400216,0.6098125198747528,0.3777117601138336,-1.9230505589179563,1.4618399863144693,-2.775015095393859,1.3429563316312263,-1.9078776407900027,4.567854008957711,1.7533751987243156,2.755434697733712,3.2685774471642888,2.9795803223341695,1.8490945003339943,1.3125683142544,-1.3180920357955057,0
-0.09628968427102014,-0.3287780407200087,0.37465246656946305,0.6829085609166974,-0.0029835469949173756,0.7082662196573998,0.7756752996156893,-0.6357831132257853,-0.3949445487877058,0.37393057689764797,0.011369908798494166,1.4751547945540044,-0.2924346816507805,1.889282454250252,-0.43185659398785514,-3.6928688146047235,-1.2131369147447386,-1.8054129293123604,-2.9380121827915655,0.7834656483247346,0
-0.7559441375639462,0.46418257006200847,0.9457827912615726,1.845720779601408,3.716781792217654,0.5888319515419477,0.16696762333416318,1.2974169188694122,0.2824467631309532,0.3924525663133547,-0.6107626557317373,-3.3367991863975637,1.6095585955433367,1.460680332129137,0.21992433731706418,1.9055599009354653,0.022379613312352276,3.215991375621206,3.902606799519111,0.7859740988654604,0
-1.4443658641966695,3.0986178150671075,2.8088161989288913,-0.7132395578786703,-3.229862631386313,0.42698368386209967,-0.6545649415957304,-5.438686951183697,5.506366517076971,0.21859397216716325,1.1078232824168008,3.4690912463903727,5.955141085851607,0.11033543315937581,3.2802715664991378,2.0443662608916506,3.359815571445176,2.9933084313083813,7.358102898177841,-0.07046034046599581,0
2.8983648435265748,1.4996589815214478,0.04337672833454165,-4.678599981153914,-7.424830798949956,-1.063258686531278,-0.5532410018397994,-1.3057068403142045,1.3163198989933245,0.11403117085332659,-0.04798579485058113,-2.853607785506616,2.5673734387647316,-0.5737031442926516,2.056422635638369,5.290982378385627,-0.13855522602978154,-0.7750661689995243,0.223414163877642,-0.4596052987574804,1
3.4157921946652086,-1.308023505433988,-1.4281318764093558,0.01652503381073167,-0.9155491590832496,-0.466227391717112,-1.0414529517748186,-1.0451953921051456,-2.6339277652554998,-3.0697235774884923,0.5484632735405707,-0.7571355588294497,-1.7443601273769882,1.0033658927291456,0.9455576129642179,2.828816413438335,3.6085589875986,-2.6863589933637027,-4.747500271093112,-0.39039446711714254,0
3.7829107930112595,-2.6767044109369103,-0.9132026984540896,1.7951347001822464,0.9577297234579427,-0.15723639202855216,-0.05892635452305161,0.1853360987029129,-0.7102226312607506,0.10834807381943956,2.1069401822631857,1.0967972773009875,3.5006799966652826,0.4857471474554596,-1.102631258611276,-6.064444033425321,-2.8888094226893557,0.4545878676122027,-7.938302307333519,0.8381772195994377,1
0.2697382046479859,0.7646164052582951,-0.5889323619503772,-2.505338412321146,-3.4050481995697783,0.10650540141918646,-0.5426968739026136,3.870751046221272,-1.7048804219604334,0.6963735742528117,0.7458565180985776,-0.638683752624772,-2.099114605589916,0.9192610916812918,-1.3866748076829225,0.1736317924552775,-0.9313211829699476,-0.6307614348466752,1.4475596461694642,-1.4345808609043489,1
3.1160157137108957,-2.972799919127352,0.8510492285618181,2.077139156780513,2.8533895049588227,1.4673759883276782,-0.7966125696279787,-0.5150554810704184,1.2620537723427476,1.6311357447045858,0.7536442816334635,1.8903099687932676,3.8524272463181446,0.020013805001610485,-1.334536014461161,-4.729797544514206,-0.12822070015349607,2.2448766301003724,-2.7847773517681556,2.9695095077456646,1
2.9565380835198503,-3.122052312208694,-2.574420334103814,-3.672422925715819,-2.7168903196896004,-0.11648835263103476,0.4892118246643012,-1.0002827933000527,-0.8903377496899876,-3.4168505870219614,-0.07502700039680087,-2.3701292061291412,-5.0545389091511765,0.44049449616333775,1.836134638695865,11.447429126110112,5.03491579168727,-2.9386251444209788,-2.806002099969488,-0.3827784017095585,0
-2.127964976769075,2.531763481479496,0.21382092303620093,-0.7820586359343605,-2.170530039914823,-0.0029454113325951153,-1.0588580088579944,0.18078263558291718,-0.19915442836847602,-2.110156539853068,0.11316001139278317,1.2184669944619193,-1.1915938644618014,-2.1811752376656774,0.7004612967166481,1.4043801938596208,2.075658008332125,-0.7175485532240968,3.0666124897898643,0.2632654875753966,1
1.68767079251016,2.9053127957089266,0.04541095177832566,-1.2233128127972497,0.30960954715794436,-1.911642210919043,-0.22056253440898946,-2.5614508998116596,1.1652028880724754,-0.6190010861552833,0.20431988398831977,0.19504475145067934,2.670343312391676,-1.356545052286539,-1.96736770831905,-0.073536831029702,4.284887237824131,0.6104354855283203,2.729436920693317,-0.6481324338877777,1
-3.3499120055487785,0.3019867288135968,0.4995521843236631,-0.950996377896488,-3.1810202573532673,1.3225484628316608,-0.8594381867953109,-3.641449239631963,1.7787255963734545,-2.6042881740012884,1.623843744269257,2.8711811290235714,-2.774173921193079,1.4168340821388028,3.8628575316033924,4.605497475825217,2.1380503818743923,-2.8464166830015944,0.5286452088658021,-0.6759376648038271,0
3.599419082270123,-6.3841751924875245,-2.673181970847935,-0.33198528601305344,0.9006107474100424,0.3066969420298376,-0.014944079421074246,-0.5344035637836995,3.0241185951503065,0.8218396523390844,-0.7962901889920904,3.553504267540186,3.4673930126649197,1.9725799044469323,-1.3298202133050923,-3.209244234905224,-4.129854511886375,2.575096147313497,-9.021660427854028,-0.28121246228828845,1
-0.6079297793334895,-1.3101182746040683,0.7536665875836672,2.983154281760174,6.61173389322829,-1.4560464933464334,0.6037330161902218,0.8773379697393073,-1.2729273569650228,2.1983223633699573,-1.6612044051839225,0.2278917326512444,-2.318978923627788,0.6280786969002486,-2.581581248847748,-3.085549360179162,1.4247442602945792,0.4911584340100298,1.8179228443407802,0.4288111804330056,1
-4.113945928491665,1.4640024920627066,-0.6363627981384661,-0.23768343985866847,1.0001471581504688,1.1522506518727484,-0.08163436001124397,-1.2082520312123566,0.9815761317885996,-1.4920754258508955,0.1853966564677613,1.007006261428348,-2.7536336918841413,-0.366602569838744,0.7487791917807893,3.1735157860789247,1.225846787843707,-0.25600569753212343,3.351385344904734,-1.5445997269056233,0
3.9558712062987436,-0.4926452199545326,-0.33577636986859605,-4.899760149852887,-5.73300915589015,-0.21053494035299194,-0.15914947153772793,-2.103292696979251,2.3149117102425336,0.5975883155984283,-0.6389850540666776,-2.792993523330908,2.182162465368706,-0.7163942937007461,1.729245835533833,7.491835342196293,1.4534892233321342,0.05743767333482919,0.38620763501194566,-0.03813456882464037,0
0.8234302026119622,-0.44762015516804643,0.4536070257870204,3.214605226367322,3.5297172510713484,0.6793813730119062,-1.55102618198332,1.591648569467421,-2.179261422202734,1.7128899014759331,1.575720450373765,-0.3760127309472836,0.6274854416219573,1.5051959988790395,-0.9468792079535756,-4.07491036399945,-0.7275007198255248,1.4185318839499392,0.22410572959541142,1.6038660672678657,1
0.6020082004334122,0.11175911031572316,-0.9699842231445348,0.4335156988009874,-0.780802881186362,-0.5972789358462477,0.6165793523072711,-1.0490009028413525,-2.1862349436026784,-1.118218092987319,0.18606843247054689,-0.5248863207307262,-2.0064953260074745,-1.3070983443991324,1.3625442677049424,1.4173651609511602,0.8350965196718464,-2.2120071477730257,-2.2148984413847526,0.163427820386131,0
0.05456370670556421,2.3091462972017203,-2.559824798172853,3.0912119122306336,8.528009845628516,-0.024830314126647098,0.4126413614429657,1.0451106549921572,-2.1974550596959777,-2.0787778654591174,-0.48658566970065326,-3.9511219728196068,1.31301072945882,-0.42983282314785354,-3.850514976788374,-1.6544232437941297,0.7297381534223697,2.8586968521426384,0.0852866360587749,0.06614111514900174,0
2.6541048090708834,-3.7399482293019934,-3.1826226677588196,-1.70359304517791,0.8342810280149172,-1.2258922634399458,0.015123261584553639,-1.8450033395337648,0.4138719397640805,-2.3883465024973143,-0.3746228193260549,0.9409707309996194,-2.8385680774032687,0.3363229693212808,0.023797469092638024,6.772007218770904,4.547650567666907,-0.2949050471056094,-2.8190623361710174,-1.2787358548192564,0
0.08271848286022765,-0.473068703990416,3.180201126598727,-1.3683311576366943,-0.6282986519437085,1.7820241127014727,-0.36888310293702387,0.4101277937276182,4.640298841869179,-3.2098699260907724,1.4634356542609945,-0.5180624570291291,4.4097495395592565,-0.029507598619071266,-0.45040489207493173,0.7990457294247494,1.6263840810471126,1.0876511552906136,-0.2013581781574159,0.018118477625871335,0
1.703853765351652,-0.8058734094070681,-1.0986477240456476,1.8927069178130076,-0.5761566928848141,0.6729702060319175,0.29457680054031987,1.5084098976664504,-3.811953044311366,2.263665412269807,-0.6291996069703238,1.0059814813754744,-0.5845421972612593,-0.6468363041676235,-0.628015914721964,-6.943427113195507,-4.332889066870187,-1.637332229178996,-5.392185737964429,0.23045988062763317,1
2.631738493953497,-0.15627437378449927,-2.628415383502513,1.41411105272416,-1.712149523216678,-0.39280101688114194,-1.0866361888852818,1.1466933217817954,-3.267557324099147,-1.3206296782000932,0.6490933843875007,0.2976484574435726,1.768656210566732,0.1028142431550689,0.5690443414556474,-3.5365701260405085,-3.03795025061713,0.11357831728824064,-6.2125716345762685,1.0049302940678833,1
